Centroid X µm,Centroid Y µm,Image,Leiden Cluster Label,cluster_color
3341.5,6690.7,test_image,3,#d62728
3312.9,6693.9,test_image,3,#d62728
3229.1,6694.8,test_image,3,#d62728
3240.8,6695.0,test_image,2,#279e68
3287.4,6696.4,test_image,3,#d62728
3197.4,6697.7,test_image,3,#d62728
3331.8,6697.2,test_image,0,#1f77b4
3342.7,6700.5,test_image,3,#d62728
3154.5,6698.2,test_image,3,#d62728
3205.6,6699.1,test_image,11,#98df8a
3276.9,6700.0,test_image,3,#d62728
3216.6,6701.4,test_image,3,#d62728
3183.6,6702.3,test_image,3,#d62728
3245.7,6703.1,test_image,8,#17becf
3313.1,6705.0,test_image,3,#d62728
3295.6,6705.9,test_image,3,#d62728
3267.2,6706.3,test_image,3,#d62728
3204.7,6707.6,test_image,3,#d62728
3281.0,6708.5,test_image,9,#aec7e8
3159.3,6709.2,test_image,3,#d62728
3332.4,6710.7,test_image,3,#d62728
3169.6,6712.0,test_image,10,#ffbb78
3185.7,6713.5,test_image,0,#1f77b4
3236.8,6715.4,test_image,3,#d62728
3213.5,6717.5,test_image,3,#d62728
3177.3,6717.1,test_image,3,#d62728
3258.1,6716.9,test_image,8,#17becf
3194.7,6716.9,test_image,4,#aa40fc
3290.8,6717.5,test_image,3,#d62728
3341.4,6718.5,test_image,3,#d62728
3308.2,6719.3,test_image,3,#d62728
3279.7,6720.1,test_image,5,#8c564b
3295.8,6722.2,test_image,4,#aa40fc
3265.2,6723.2,test_image,11,#98df8a
3194.9,6724.1,test_image,4,#aa40fc
3271.3,6724.2,test_image,11,#98df8a
3185.8,6726.0,test_image,3,#d62728
3155.4,6725.5,test_image,3,#d62728
3327.6,6728.1,test_image,3,#d62728
3252.5,6728.8,test_image,3,#d62728
3279.8,6730.0,test_image,3,#d62728
3213.1,6730.5,test_image,3,#d62728
3169.6,6729.9,test_image,3,#d62728
3269.9,6732.1,test_image,3,#d62728
3340.1,6731.9,test_image,10,#ffbb78
3224.7,6732.4,test_image,3,#d62728
3308.3,6732.7,test_image,8,#17becf
3194.8,6733.3,test_image,3,#d62728
3235.4,6734.5,test_image,3,#d62728
3203.9,6735.1,test_image,3,#d62728
3148.6,6735.2,test_image,3,#d62728
3162.1,6736.8,test_image,3,#d62728
3325.0,6737.2,test_image,11,#98df8a
3294.6,6737.0,test_image,3,#d62728
3281.7,6739.6,test_image,3,#d62728
3318.6,6740.2,test_image,8,#17becf
3165.9,6743.6,test_image,8,#17becf
3252.0,6743.5,test_image,3,#d62728
3145.0,6744.5,test_image,3,#d62728
3196.4,6744.7,test_image,4,#aa40fc
3215.1,6746.3,test_image,3,#d62728
3176.7,6747.2,test_image,3,#d62728
3274.3,6748.1,test_image,0,#1f77b4
3324.8,6748.6,test_image,8,#17becf
3259.0,6750.1,test_image,3,#d62728
3296.8,6750.3,test_image,3,#d62728
3317.4,6750.8,test_image,3,#d62728
3205.3,6751.1,test_image,4,#aa40fc
3166.2,6750.7,test_image,8,#17becf
3281.7,6752.8,test_image,3,#d62728
3346.1,6752.1,test_image,3,#d62728
3197.4,6754.7,test_image,3,#d62728
3222.6,6755.0,test_image,3,#d62728
3330.1,6754.8,test_image,2,#279e68
3240.3,6756.3,test_image,3,#d62728
3339.5,6756.3,test_image,11,#98df8a
3302.9,6758.3,test_image,3,#d62728
3165.8,6759.3,test_image,3,#d62728
3328.2,6760.3,test_image,8,#17becf
3219.3,6761.0,test_image,3,#d62728
3156.8,6760.4,test_image,8,#17becf
3188.6,6760.6,test_image,3,#d62728
3294.0,6764.2,test_image,3,#d62728
3348.8,6764.6,test_image,3,#d62728
3150.9,6764.5,test_image,8,#17becf
3286.3,6765.0,test_image,11,#98df8a
3214.2,6765.7,test_image,3,#d62728
3309.3,6766.4,test_image,3,#d62728
3201.8,6766.0,test_image,10,#ffbb78
3257.4,6766.4,test_image,3,#d62728
3266.1,6766.7,test_image,3,#d62728
3159.7,6767.5,test_image,8,#17becf
3319.1,6767.9,test_image,3,#d62728
3247.5,6767.6,test_image,0,#1f77b4
3190.5,6769.9,test_image,3,#d62728
3146.2,6771.9,test_image,8,#17becf
3338.3,6772.4,test_image,1,#ff7f0e
3212.2,6773.3,test_image,4,#aa40fc
3348.9,6774.0,test_image,3,#d62728
3251.9,6776.0,test_image,3,#d62728
3330.2,6776.8,test_image,11,#98df8a
3309.8,6777.3,test_image,0,#1f77b4
3205.7,6778.1,test_image,4,#aa40fc
3279.7,6777.2,test_image,3,#d62728
3294.4,6778.3,test_image,3,#d62728
3261.0,6779.4,test_image,0,#1f77b4
3340.5,6780.1,test_image,11,#98df8a
3235.6,6780.4,test_image,0,#1f77b4
3194.2,6781.1,test_image,3,#d62728
3185.4,6781.4,test_image,3,#d62728
3272.3,6783.3,test_image,3,#d62728
3179.5,6782.8,test_image,0,#1f77b4
3248.4,6784.2,test_image,3,#d62728
3287.5,6783.8,test_image,0,#1f77b4
3303.4,6784.3,test_image,3,#d62728
3327.0,6785.6,test_image,11,#98df8a
3319.8,6785.7,test_image,11,#98df8a
3311.1,6790.0,test_image,1,#ff7f0e
3171.5,6790.9,test_image,3,#d62728
3288.9,6793.0,test_image,3,#d62728
3208.0,6793.3,test_image,8,#17becf
3222.5,6793.4,test_image,3,#d62728
3146.4,6794.6,test_image,0,#1f77b4
3325.9,6797.1,test_image,3,#d62728
3184.1,6797.5,test_image,3,#d62728
3277.9,6797.4,test_image,3,#d62728
3263.9,6798.1,test_image,8,#17becf
3217.7,6801.0,test_image,3,#d62728
3288.5,6802.0,test_image,0,#1f77b4
3171.3,6802.5,test_image,3,#d62728
3235.7,6805.9,test_image,3,#d62728
3318.8,6806.3,test_image,4,#aa40fc
3329.2,6807.8,test_image,3,#d62728
3265.4,6808.2,test_image,3,#d62728
3346.3,6810.1,test_image,0,#1f77b4
3174.4,6810.6,test_image,3,#d62728
3215.2,6810.3,test_image,3,#d62728
3274.8,6811.2,test_image,3,#d62728
3196.2,6812.0,test_image,4,#aa40fc
3152.2,6812.0,test_image,0,#1f77b4
3248.7,6812.1,test_image,3,#d62728
3338.1,6812.8,test_image,3,#d62728
3160.4,6812.9,test_image,3,#d62728
3181.2,6812.6,test_image,3,#d62728
3143.0,6816.6,test_image,3,#d62728
3326.3,6817.0,test_image,3,#d62728
3212.5,6818.2,test_image,8,#17becf
3299.2,6818.8,test_image,3,#d62728
3239.7,6819.6,test_image,0,#1f77b4
3187.1,6820.9,test_image,4,#aa40fc
3204.0,6820.1,test_image,5,#8c564b
3225.5,6822.8,test_image,0,#1f77b4
3343.8,6824.3,test_image,3,#d62728
3216.9,6824.9,test_image,0,#1f77b4
3274.7,6825.0,test_image,3,#d62728
3199.3,6826.4,test_image,3,#d62728
3326.6,6827.5,test_image,3,#d62728
3309.2,6827.6,test_image,3,#d62728
3211.2,6830.2,test_image,3,#d62728
3293.6,6830.0,test_image,3,#d62728
3283.4,6830.0,test_image,3,#d62728
3193.4,6831.1,test_image,0,#1f77b4
3234.9,6831.2,test_image,3,#d62728
3253.6,6831.5,test_image,8,#17becf
3335.0,6833.6,test_image,5,#8c564b
3317.1,6834.6,test_image,11,#98df8a
3265.7,6836.1,test_image,3,#d62728
3156.8,6837.0,test_image,3,#d62728
3287.2,6838.0,test_image,3,#d62728
3141.8,6837.8,test_image,3,#d62728
3302.2,6838.8,test_image,3,#d62728
3176.4,6839.8,test_image,4,#aa40fc
3193.5,6841.2,test_image,3,#d62728
3168.3,6842.2,test_image,3,#d62728
3176.6,6845.3,test_image,4,#aa40fc
3292.7,6846.2,test_image,0,#1f77b4
3242.4,6847.2,test_image,3,#d62728
3273.1,6847.0,test_image,3,#d62728
3201.7,6847.4,test_image,3,#d62728
3314.8,6847.5,test_image,11,#98df8a
3281.8,6848.4,test_image,3,#d62728
3160.4,6849.5,test_image,0,#1f77b4
3256.1,6849.2,test_image,3,#d62728
3267.2,6849.9,test_image,3,#d62728
3190.6,6850.5,test_image,3,#d62728
3336.2,6850.5,test_image,5,#8c564b
3207.4,6852.9,test_image,4,#aa40fc
3309.3,6855.2,test_image,1,#ff7f0e
3168.3,6855.7,test_image,3,#d62728
3217.4,6855.8,test_image,0,#1f77b4
3334.7,6857.8,test_image,3,#d62728
3141.1,6858.6,test_image,3,#d62728
3301.0,6859.5,test_image,0,#1f77b4
3292.6,6861.1,test_image,4,#aa40fc
3149.4,6861.7,test_image,0,#1f77b4
3281.6,6862.2,test_image,3,#d62728
3234.6,6862.1,test_image,3,#d62728
3271.4,6862.3,test_image,3,#d62728
3346.7,6866.6,test_image,1,#ff7f0e
3159.5,6868.3,test_image,3,#d62728
3318.2,6868.8,test_image,5,#8c564b
3338.0,6869.2,test_image,7,#b5bd61
3228.4,6870.3,test_image,3,#d62728
3141.2,6870.2,test_image,0,#1f77b4
3267.2,6871.2,test_image,3,#d62728
3257.1,6871.9,test_image,0,#1f77b4
3238.7,6872.9,test_image,3,#d62728
3180.8,6874.1,test_image,3,#d62728
3326.0,6874.9,test_image,11,#98df8a
3188.9,6874.2,test_image,4,#aa40fc
3145.7,6876.1,test_image,3,#d62728
3172.3,6877.8,test_image,3,#d62728
3212.0,6876.3,test_image,4,#aa40fc
3289.4,6878.5,test_image,8,#17becf
3342.3,6878.6,test_image,3,#d62728
3278.2,6878.1,test_image,3,#d62728
3247.4,6878.8,test_image,3,#d62728
3162.7,6882.7,test_image,0,#1f77b4
3276.2,6885.5,test_image,3,#d62728
3183.9,6885.6,test_image,3,#d62728
3257.0,6886.4,test_image,0,#1f77b4
3232.7,6887.4,test_image,4,#aa40fc
3204.9,6888.0,test_image,3,#d62728
3344.8,6888.8,test_image,3,#d62728
3147.2,6890.1,test_image,3,#d62728
3218.3,6891.1,test_image,4,#aa40fc
3171.7,6891.9,test_image,3,#d62728
3287.5,6892.4,test_image,0,#1f77b4
3266.7,6893.3,test_image,3,#d62728
3188.9,6894.1,test_image,4,#aa40fc
3242.3,6896.7,test_image,3,#d62728
3223.4,6898.8,test_image,4,#aa40fc
3206.5,6899.7,test_image,4,#aa40fc
3197.8,6901.3,test_image,4,#aa40fc
3232.7,6901.6,test_image,10,#ffbb78
3290.1,6902.3,test_image,0,#1f77b4
3216.5,6903.4,test_image,4,#aa40fc
3338.7,6904.6,test_image,3,#d62728
3333.3,6904.1,test_image,10,#ffbb78
3164.7,6904.8,test_image,3,#d62728
3174.7,6906.3,test_image,3,#d62728
3274.4,6906.3,test_image,4,#aa40fc
3207.2,6907.3,test_image,0,#1f77b4
3258.0,6907.0,test_image,0,#1f77b4
3225.2,6908.8,test_image,11,#98df8a
3265.5,6908.5,test_image,3,#d62728
3330.3,6908.9,test_image,5,#8c564b
3186.9,6908.4,test_image,4,#aa40fc
3284.6,6910.5,test_image,3,#d62728
3233.5,6912.3,test_image,1,#ff7f0e
3325.8,6912.9,test_image,11,#98df8a
3180.6,6914.2,test_image,4,#aa40fc
3258.0,6914.9,test_image,9,#aec7e8
3276.3,6916.6,test_image,8,#17becf
3159.5,6917.4,test_image,3,#d62728
3339.0,6918.8,test_image,5,#8c564b
3292.4,6919.6,test_image,5,#8c564b
3173.8,6921.8,test_image,3,#d62728
3188.4,6923.8,test_image,4,#aa40fc
3237.1,6924.8,test_image,1,#ff7f0e
3313.7,6926.1,test_image,2,#279e68
3326.9,6928.1,test_image,2,#279e68
3278.8,6928.9,test_image,1,#ff7f0e
3321.0,6931.3,test_image,4,#aa40fc
3203.5,6931.9,test_image,2,#279e68
3307.8,6932.6,test_image,2,#279e68
3339.7,6933.0,test_image,2,#279e68
3241.7,6933.8,test_image,7,#b5bd61
3293.9,6934.3,test_image,1,#ff7f0e
3140.1,6935.4,test_image,4,#aa40fc
3172.6,6935.4,test_image,4,#aa40fc
3302.3,6936.7,test_image,10,#ffbb78
3324.7,6939.2,test_image,10,#ffbb78
3192.9,6941.8,test_image,2,#279e68
3146.4,6942.7,test_image,4,#aa40fc
3164.8,6943.9,test_image,4,#aa40fc
3155.4,6945.2,test_image,4,#aa40fc
3311.4,6945.3,test_image,4,#aa40fc
3227.6,6946.2,test_image,2,#279e68
3302.2,6946.9,test_image,1,#ff7f0e
3178.0,6947.4,test_image,2,#279e68
3332.3,6946.8,test_image,1,#ff7f0e
3326.9,6951.8,test_image,3,#d62728
3269.6,6950.7,test_image,1,#ff7f0e
3321.9,6952.6,test_image,3,#d62728
3333.6,6953.5,test_image,1,#ff7f0e
3348.0,6952.8,test_image,5,#8c564b
3215.4,6954.0,test_image,10,#ffbb78
3161.8,6955.0,test_image,4,#aa40fc
3285.0,6954.2,test_image,1,#ff7f0e
3207.7,6954.4,test_image,5,#8c564b
3291.6,6955.4,test_image,2,#279e68
3298.9,6955.8,test_image,7,#b5bd61
3186.3,6956.8,test_image,5,#8c564b
3263.8,6957.5,test_image,1,#ff7f0e
3279.1,6958.0,test_image,7,#b5bd61
3274.1,6958.3,test_image,1,#ff7f0e
3307.7,6960.1,test_image,1,#ff7f0e
3217.1,6961.0,test_image,10,#ffbb78
3143.7,6961.0,test_image,2,#279e68
3295.1,6962.0,test_image,1,#ff7f0e
3349.3,6961.8,test_image,7,#b5bd61
3204.8,6962.4,test_image,1,#ff7f0e
3286.8,6962.5,test_image,1,#ff7f0e
3322.8,6962.0,test_image,2,#279e68
3211.4,6964.1,test_image,1,#ff7f0e
3165.8,6964.2,test_image,2,#279e68
3229.9,6964.8,test_image,7,#b5bd61
3336.3,6966.0,test_image,4,#aa40fc
3278.9,6966.3,test_image,1,#ff7f0e
3148.7,6966.0,test_image,2,#279e68
3222.7,6967.9,test_image,7,#b5bd61
3216.8,6970.5,test_image,2,#279e68
3230.9,6970.3,test_image,7,#b5bd61
3316.0,6970.6,test_image,10,#ffbb78
3300.3,6973.3,test_image,1,#ff7f0e
3261.8,6973.8,test_image,2,#279e68
3235.2,6976.1,test_image,7,#b5bd61
3224.6,6976.3,test_image,7,#b5bd61
3309.8,6976.4,test_image,8,#17becf
3323.5,6977.6,test_image,3,#d62728
3274.4,6976.9,test_image,1,#ff7f0e
3213.2,6977.9,test_image,2,#279e68
3164.9,6979.6,test_image,1,#ff7f0e
3189.0,6982.0,test_image,6,#e377c2
3271.9,6983.5,test_image,1,#ff7f0e
3229.1,6986.9,test_image,5,#8c564b
3240.3,6987.9,test_image,5,#8c564b
3160.1,6988.6,test_image,1,#ff7f0e
3333.2,6988.4,test_image,4,#aa40fc
3312.0,6992.1,test_image,2,#279e68
3319.7,6992.7,test_image,5,#8c564b
3144.6,6996.1,test_image,2,#279e68
3227.5,6997.4,test_image,1,#ff7f0e
3249.0,6997.3,test_image,2,#279e68
3261.7,6997.5,test_image,1,#ff7f0e
3163.3,6998.1,test_image,2,#279e68
3284.4,7000.3,test_image,4,#aa40fc
3340.4,7002.8,test_image,3,#d62728
3297.5,7003.4,test_image,4,#aa40fc
3150.1,7005.6,test_image,2,#279e68
3271.0,7007.0,test_image,1,#ff7f0e
3255.2,7007.1,test_image,5,#8c564b
3156.6,7007.2,test_image,2,#279e68
3261.6,7008.0,test_image,4,#aa40fc
3317.7,7008.5,test_image,10,#ffbb78
3189.3,7008.9,test_image,2,#279e68
3168.0,7009.3,test_image,1,#ff7f0e
3206.5,7009.5,test_image,2,#279e68
3155.1,7014.1,test_image,2,#279e68
3249.7,7013.4,test_image,1,#ff7f0e
3258.7,7016.0,test_image,2,#279e68
3241.1,7016.1,test_image,1,#ff7f0e
3298.3,7017.0,test_image,4,#aa40fc
3279.9,7017.5,test_image,2,#279e68
3169.3,7017.6,test_image,1,#ff7f0e
3344.1,7017.9,test_image,4,#aa40fc
3205.9,7019.0,test_image,1,#ff7f0e
3253.5,7021.4,test_image,1,#ff7f0e
3306.7,7021.9,test_image,2,#279e68
3212.3,7023.6,test_image,1,#ff7f0e
3331.2,7024.6,test_image,10,#ffbb78
3290.4,7025.0,test_image,2,#279e68
3156.1,7026.3,test_image,5,#8c564b
3199.3,7026.2,test_image,5,#8c564b
3269.6,7026.6,test_image,2,#279e68
3168.2,7026.7,test_image,1,#ff7f0e
3334.7,7028.4,test_image,10,#ffbb78
3319.3,7028.6,test_image,2,#279e68
3283.2,7028.9,test_image,5,#8c564b
3308.6,7029.6,test_image,7,#b5bd61
3242.3,7029.8,test_image,10,#ffbb78
3203.1,7031.9,test_image,1,#ff7f0e
3250.5,7031.7,test_image,1,#ff7f0e
3132.4,6621.2,test_image,6,#e377c2
3120.8,6628.8,test_image,2,#279e68
3134.9,6629.4,test_image,9,#aec7e8
3086.6,6636.8,test_image,6,#e377c2
3112.7,6639.5,test_image,4,#aa40fc
3125.2,6640.6,test_image,3,#d62728
3091.5,6643.3,test_image,2,#279e68
3134.9,6643.1,test_image,4,#aa40fc
3099.6,6645.0,test_image,2,#279e68
3070.3,6645.9,test_image,7,#b5bd61
3064.7,6651.0,test_image,1,#ff7f0e
3123.3,6651.8,test_image,3,#d62728
3071.6,6653.2,test_image,1,#ff7f0e
3056.5,6652.9,test_image,1,#ff7f0e
3113.7,6653.4,test_image,4,#aa40fc
3126.6,6658.6,test_image,4,#aa40fc
3046.2,6659.6,test_image,6,#e377c2
3065.4,6662.3,test_image,5,#8c564b
3088.5,6663.1,test_image,10,#ffbb78
3054.1,6664.2,test_image,6,#e377c2
3080.2,6664.6,test_image,2,#279e68
3039.7,6667.9,test_image,6,#e377c2
3059.9,6668.3,test_image,1,#ff7f0e
3030.0,6669.4,test_image,6,#e377c2
3089.3,6670.2,test_image,1,#ff7f0e
3081.4,6672.6,test_image,2,#279e68
3015.9,6672.9,test_image,6,#e377c2
3113.4,6672.9,test_image,4,#aa40fc
3067.9,6672.5,test_image,2,#279e68
3028.1,6674.0,test_image,6,#e377c2
3071.3,6679.9,test_image,2,#279e68
3065.0,6679.2,test_image,2,#279e68
3056.2,6679.7,test_image,6,#e377c2
3127.8,6680.5,test_image,4,#aa40fc
3114.3,6683.4,test_image,5,#8c564b
3067.1,6685.3,test_image,2,#279e68
3116.3,6686.8,test_image,2,#279e68
3073.5,6687.2,test_image,7,#b5bd61
3048.1,6687.7,test_image,6,#e377c2
3107.2,6689.0,test_image,2,#279e68
3137.5,6691.9,test_image,3,#d62728
3095.3,6694.4,test_image,7,#b5bd61
3101.3,6695.3,test_image,5,#8c564b
3088.7,6695.5,test_image,1,#ff7f0e
3030.7,6696.1,test_image,1,#ff7f0e
3048.8,6697.0,test_image,7,#b5bd61
3129.7,6699.2,test_image,8,#17becf
3038.0,6699.3,test_image,5,#8c564b
3106.3,6700.1,test_image,8,#17becf
3088.2,6701.5,test_image,6,#e377c2
2989.2,6702.4,test_image,7,#b5bd61
3011.0,6705.3,test_image,6,#e377c2
2984.7,6708.0,test_image,7,#b5bd61
3139.1,6707.1,test_image,8,#17becf
3079.0,6707.2,test_image,2,#279e68
3038.1,6708.7,test_image,5,#8c564b
3054.9,6709.1,test_image,2,#279e68
3112.3,6708.7,test_image,8,#17becf
3000.4,6708.5,test_image,6,#e377c2
2991.9,6709.3,test_image,1,#ff7f0e
3120.2,6709.9,test_image,8,#17becf
3132.4,6710.9,test_image,11,#98df8a
3005.1,6712.2,test_image,6,#e377c2
2997.6,6714.5,test_image,1,#ff7f0e
3127.0,6715.2,test_image,3,#d62728
2988.3,6716.3,test_image,1,#ff7f0e
3076.2,6716.4,test_image,1,#ff7f0e
3100.5,6717.8,test_image,2,#279e68
3047.4,6718.2,test_image,6,#e377c2
3115.3,6719.8,test_image,8,#17becf
3053.9,6721.9,test_image,1,#ff7f0e
3132.2,6721.9,test_image,4,#aa40fc
3096.4,6722.9,test_image,11,#98df8a
3061.5,6722.6,test_image,5,#8c564b
3021.5,6723.6,test_image,7,#b5bd61
3028.4,6723.6,test_image,7,#b5bd61
3082.1,6724.0,test_image,2,#279e68
3009.9,6724.7,test_image,1,#ff7f0e
2975.6,6725.5,test_image,1,#ff7f0e
3005.7,6731.0,test_image,12,#ff9896
3047.4,6733.7,test_image,6,#e377c2
3110.5,6735.2,test_image,3,#d62728
3018.3,6735.5,test_image,1,#ff7f0e
3119.3,6735.8,test_image,8,#17becf
3077.3,6736.6,test_image,10,#ffbb78
2949.9,6737.5,test_image,6,#e377c2
3059.8,6738.4,test_image,7,#b5bd61
2998.3,6739.2,test_image,6,#e377c2
3047.0,6740.8,test_image,6,#e377c2
3130.9,6740.2,test_image,4,#aa40fc
3035.0,6740.8,test_image,1,#ff7f0e
2987.8,6741.1,test_image,1,#ff7f0e
3085.1,6742.3,test_image,2,#279e68
2963.6,6742.8,test_image,6,#e377c2
3062.3,6744.3,test_image,5,#8c564b
3096.3,6744.3,test_image,8,#17becf
3027.7,6745.7,test_image,1,#ff7f0e
3070.0,6745.9,test_image,1,#ff7f0e
3004.2,6748.2,test_image,1,#ff7f0e
2992.9,6749.9,test_image,1,#ff7f0e
2947.7,6751.6,test_image,2,#279e68
3051.7,6753.1,test_image,2,#279e68
3139.5,6753.0,test_image,3,#d62728
2963.4,6754.0,test_image,7,#b5bd61
3120.2,6755.1,test_image,8,#17becf
2970.2,6755.6,test_image,5,#8c564b
3069.9,6756.0,test_image,10,#ffbb78
3002.1,6756.5,test_image,5,#8c564b
3074.3,6759.9,test_image,6,#e377c2
2924.8,6760.9,test_image,1,#ff7f0e
2954.3,6760.9,test_image,2,#279e68
2981.3,6761.6,test_image,1,#ff7f0e
3133.0,6762.4,test_image,5,#8c564b
3090.2,6763.0,test_image,8,#17becf
3138.8,6764.2,test_image,8,#17becf
3021.0,6764.3,test_image,6,#e377c2
3006.0,6764.2,test_image,5,#8c564b
2967.4,6764.6,test_image,6,#e377c2
2982.6,6768.3,test_image,5,#8c564b
3025.7,6768.1,test_image,2,#279e68
3056.0,6768.1,test_image,2,#279e68
3116.2,6769.8,test_image,8,#17becf
2911.8,6770.8,test_image,6,#e377c2
2937.1,6771.1,test_image,2,#279e68
3015.8,6775.2,test_image,2,#279e68
3055.0,6776.5,test_image,2,#279e68
2911.7,6777.6,test_image,1,#ff7f0e
3084.3,6776.3,test_image,8,#17becf
2904.4,6777.9,test_image,1,#ff7f0e
2999.8,6777.4,test_image,2,#279e68
3135.1,6778.3,test_image,3,#d62728
3029.6,6778.3,test_image,5,#8c564b
3092.6,6779.4,test_image,3,#d62728
2920.6,6779.2,test_image,2,#279e68
2951.5,6780.7,test_image,10,#ffbb78
2992.8,6781.2,test_image,2,#279e68
2966.9,6781.8,test_image,5,#8c564b
2958.1,6783.3,test_image,1,#ff7f0e
3072.6,6783.8,test_image,4,#aa40fc
3082.7,6784.0,test_image,2,#279e68
3055.8,6784.9,test_image,4,#aa40fc
3116.3,6785.7,test_image,8,#17becf
2890.3,6786.5,test_image,12,#ff9896
2913.0,6790.2,test_image,2,#279e68
3042.8,6792.1,test_image,11,#98df8a
3079.4,6793.1,test_image,4,#aa40fc
2985.5,6792.4,test_image,1,#ff7f0e
2999.2,6792.9,test_image,1,#ff7f0e
3094.5,6793.5,test_image,3,#d62728
3065.8,6795.4,test_image,4,#aa40fc
3052.8,6796.6,test_image,3,#d62728
3026.1,6798.0,test_image,2,#279e68
3037.2,6799.0,test_image,4,#aa40fc
3129.9,6799.6,test_image,0,#1f77b4
3099.1,6801.5,test_image,3,#d62728
3137.9,6801.7,test_image,8,#17becf
2903.5,6801.2,test_image,5,#8c564b
3118.4,6800.5,test_image,8,#17becf
2994.1,6802.4,test_image,5,#8c564b
3043.6,6802.7,test_image,3,#d62728
2895.2,6802.4,test_image,1,#ff7f0e
2938.4,6801.8,test_image,1,#ff7f0e
2882.6,6803.5,test_image,12,#ff9896
3109.9,6803.7,test_image,8,#17becf
3065.1,6805.3,test_image,3,#d62728
3121.8,6806.4,test_image,8,#17becf
2914.7,6805.8,test_image,1,#ff7f0e
3085.7,6807.8,test_image,3,#d62728
2930.2,6808.2,test_image,1,#ff7f0e
3032.3,6808.2,test_image,8,#17becf
2894.2,6808.7,test_image,1,#ff7f0e
2970.5,6808.9,test_image,5,#8c564b
3102.5,6810.7,test_image,3,#d62728
3127.9,6811.7,test_image,8,#17becf
2943.0,6811.3,test_image,1,#ff7f0e
2921.9,6812.0,test_image,6,#e377c2
2905.4,6812.4,test_image,1,#ff7f0e
3059.6,6813.2,test_image,3,#d62728
2937.4,6814.3,test_image,10,#ffbb78
3041.2,6814.9,test_image,3,#d62728
2978.8,6815.6,test_image,5,#8c564b
2895.3,6816.2,test_image,7,#b5bd61
2927.7,6816.4,test_image,1,#ff7f0e
3081.1,6819.1,test_image,3,#d62728
3011.9,6819.3,test_image,10,#ffbb78
2997.2,6819.3,test_image,2,#279e68
3108.1,6821.1,test_image,3,#d62728
3053.8,6823.1,test_image,3,#d62728
2900.7,6822.3,test_image,1,#ff7f0e
2953.1,6822.8,test_image,12,#ff9896
3071.0,6823.4,test_image,3,#d62728
2892.0,6824.5,test_image,5,#8c564b
2966.3,6824.5,test_image,6,#e377c2
2929.0,6826.4,test_image,1,#ff7f0e
3025.3,6826.8,test_image,2,#279e68
3041.8,6826.5,test_image,8,#17becf
2905.6,6828.4,test_image,1,#ff7f0e
3130.1,6828.2,test_image,8,#17becf
3118.3,6828.7,test_image,8,#17becf
2991.6,6829.5,test_image,2,#279e68
3100.6,6831.2,test_image,3,#d62728
2951.9,6832.1,test_image,7,#b5bd61
3035.6,6832.9,test_image,2,#279e68
3003.8,6833.0,test_image,2,#279e68
3070.3,6834.6,test_image,4,#aa40fc
2959.9,6834.3,test_image,7,#b5bd61
2978.0,6835.2,test_image,10,#ffbb78
3046.8,6837.0,test_image,3,#d62728
2876.2,6836.8,test_image,5,#8c564b
2861.1,6838.1,test_image,2,#279e68
3092.8,6839.8,test_image,3,#d62728
2962.3,6840.6,test_image,1,#ff7f0e
2971.0,6840.9,test_image,1,#ff7f0e
3080.6,6841.2,test_image,3,#d62728
2982.9,6842.1,test_image,5,#8c564b
2934.9,6842.9,test_image,1,#ff7f0e
3126.7,6843.5,test_image,8,#17becf
3133.1,6844.4,test_image,0,#1f77b4
3059.3,6844.6,test_image,3,#d62728
3025.2,6845.4,test_image,1,#ff7f0e
2910.5,6845.4,test_image,7,#b5bd61
2950.1,6845.4,test_image,1,#ff7f0e
2894.9,6846.7,test_image,5,#8c564b
3042.7,6848.2,test_image,4,#aa40fc
2866.9,6849.4,test_image,2,#279e68
3070.7,6850.1,test_image,3,#d62728
3121.4,6850.1,test_image,11,#98df8a
2915.8,6851.3,test_image,5,#8c564b
2948.4,6852.0,test_image,1,#ff7f0e
3035.7,6851.8,test_image,5,#8c564b
2890.6,6852.3,test_image,5,#8c564b
2903.2,6852.5,test_image,5,#8c564b
3051.4,6852.4,test_image,4,#aa40fc
3005.6,6852.8,test_image,2,#279e68
2875.6,6852.9,test_image,5,#8c564b
2839.1,6853.4,test_image,5,#8c564b
2988.7,6853.6,test_image,1,#ff7f0e
3076.3,6856.4,test_image,0,#1f77b4
2924.4,6856.3,test_image,6,#e377c2
2865.7,6856.7,test_image,5,#8c564b
3130.9,6856.9,test_image,3,#d62728
3086.9,6857.6,test_image,3,#d62728
2966.9,6857.6,test_image,1,#ff7f0e
2957.2,6858.7,test_image,5,#8c564b
2931.1,6859.8,test_image,1,#ff7f0e
2948.2,6860.4,test_image,1,#ff7f0e
3050.0,6861.2,test_image,3,#d62728
2983.2,6861.6,test_image,6,#e377c2
3115.6,6861.6,test_image,3,#d62728
2909.1,6862.5,test_image,1,#ff7f0e
3014.5,6863.4,test_image,2,#279e68
3036.0,6862.5,test_image,4,#aa40fc
3002.2,6864.2,test_image,2,#279e68
2880.4,6865.1,test_image,2,#279e68
2869.0,6865.8,test_image,6,#e377c2
2958.7,6866.9,test_image,7,#b5bd61
3106.9,6866.9,test_image,8,#17becf
3074.0,6867.5,test_image,3,#d62728
2833.0,6867.2,test_image,2,#279e68
